-22.00025157582043	-47.92892573161497	100.0
-22.000081779185464	-47.928793576542525	100.0
-21.999910632815727	-47.928652992224265	100.0
-21.99973876658744	-47.92850736973608	100.0
-21.999566900359156	-47.92836039081754	100.0
-21.99939512411319	-47.92821486521724	100.0
-21.999223977743448	-47.92807369957168	100.0
-21.999054181108487	-47.92793980051734	100.0
-21.998885734208304	-47.92781626846649	100.0
-21.998719356901443	-47.92770581627985	100.0
-21.99855567906414	-47.92761154436967	100.0
-21.998394700696387	-47.92753655314821	100.0
-21.99823714165674	-47.92748471813079	100.0
-21.998083631821423	-47.92745923661756	100.0
-21.997934261172755	-47.92746311213288	100.0
-21.997789659586967	-47.92749915442536	100.0
-21.99765045694029	-47.9275702701315	100.0
-21.99751701316199	-47.927679559663545	100.0
-21.99751701316199	-47.927679559663545	100.0
-21.997384109277604	-47.92783225496719	100.0
-21.997277930141802	-47.927998999013866	100.0
-21.99719667610822	-47.928178726036876	100.0
-21.997138817477442	-47.92837056404525	100.0
-21.997102554603096	-47.92857257528136	100.0
-21.997086087838817	-47.92878330642693	100.0
-21.997087797502868	-47.92900188549102	100.0
-21.99710579396656	-47.9292268591554	100.0
-21.997138637512805	-47.92945658032604	100.0
-21.99718434853059	-47.92968998323624	100.0
-21.99724211717905	-47.92992619589504	100.0
-21.997310323776453	-47.9301632805448	100.0
-21.997386268853248	-47.93039997764302	100.0
-21.997468332727696	-47.93063531831088	100.0
-21.997555615576616	-47.93086784923013	100.0
-21.997647127594504	-47.931095729530995	100.0
-21.997741339081948	-47.93131808722253	100.0
-21.997836360410254	-47.9315339534259	100.0
-21.997930571897697	-47.93174139038345	100.0
-21.998022173897905	-47.93193865411328	100.0
-21.998022173897905	-47.93193865411328	100.0
-21.998087771008073	-47.93206567412792	100.0
-21.998161736473858	-47.93218591199075	100.0
-21.998243440419035	-47.932299561477535	100.0
-21.998332432932006	-47.932407300803455	100.0
-21.99842826410118	-47.93250903308063	100.0
-21.998530124085693	-47.932605242748465	100.0
-21.99863756297395	-47.932696220470625	100.0
-21.99875013085436	-47.9327825475744	100.0
-21.9988671978507	-47.932864514723434	100.0
-21.998987774157452	-47.932942218805614	100.0
-21.999111679809992	-47.933016047372476	100.0
-21.999238284932087	-47.93308638797555	100.0
-21.999366869665188	-47.93315372505425	100.0
-21.9994969840977	-47.93321854304799	100.0
-21.99962808833572	-47.93328064818101	100.0
-21.999759642485326	-47.93334071866848	100.0
-21.999890746723345	-47.933398948286175	100.0
-22.000021041120494	-47.933455918361396	100.0
-22.000150165747506	-47.93351191955778	100.0
-22.00027731076351	-47.933567048763216	100.0
-22.00027731076351	-47.933567048763216	100.0
-22.00047428205865	-47.933655798064066	100.0
-22.000671163371475	-47.933749779310595	100.0
-22.000868134666614	-47.93384695785727	100.0
-22.001066095767257	-47.93394510528277	100.0
-22.001266036478906	-47.934042574493084	100.0
-22.001467866819247	-47.93413829972151	100.0
-22.00167167677059	-47.93423092453768	100.0
-22.001877466332942	-47.93431918939911	100.0
-22.0020852355063	-47.934402319202746	100.0
-22.002294444396753	-47.9344790544061	100.0
-22.002504193181117	-47.93454842613034	100.0
-22.00271385198316	-47.93460936860876	100.0
-22.002923600767524	-47.93466188184136	100.0
-22.00313325956957	-47.93470490006142	100.0
-22.003343008353934	-47.934737357502236	100.0
-22.003552757138298	-47.93475818839708	100.0
-22.003762415940344	-47.93476642386714	100.0
-22.003972164724708	-47.93476099814569	100.0
-22.004181823526753	-47.934740748578136	100.0
-22.004391032417207	-47.93470567516449	100.0
-22.004391032417207	-47.93470567516449	100.0
-22.004573516559073	-47.934665272917265	100.0
-22.0047889342295	-47.93461062815124	100.0
-22.00502414800999	-47.934541740866415	100.0
-22.005263500977133	-47.93445832039913	100.0
-22.0054907963136	-47.934359688534215	100.0
-22.005689927184385	-47.93424555460802	100.0
-22.005851895357637	-47.934115918620535	100.0
-22.005975441080903	-47.93397145878695	100.0
-22.006060654336498	-47.9338147910801	100.0
-22.006107535124425	-47.93364959723955	100.0
-22.0061171632325	-47.93348062477156	100.0
-22.006094937599837	-47.93331233051875	100.0
-22.006047876847276	-47.93314849310857	100.0
-22.005983449507248	-47.93299298805632	100.0
-22.00590939405914	-47.932849981540976	100.0
-22.00583299907076	-47.93272383351729	100.0
-22.00576092323366	-47.932619000827856	100.0
-22.00570036513333	-47.93253935898801	100.0
-22.00565897326683	-47.93248878351307	100.0
-22.00564403620196	-47.93247124680625	100.0
